,Dataset,Datatype,Train Set,Train Sparsity,Evaluation Set,Evaluation Sparsity,Embedding Method,Prediction Method,Task,Accuracy,RMSE
5,Synthetic_60_50,Binary,Train,60,Test,60,Baseline,Mean,Overall,0.7896666666666667,0.27786747391013417
6,Synthetic_60_50,Binary,Train,70,Train,70,Baseline,Mean,Fit,1.0,0.0
7,Synthetic_60_50,Binary,Train,70,Train,70,Baseline,Mean,Impute,0.651904761904762,0.46137760660284594
8,Synthetic_60_50,Binary,Train,70,Train,70,Baseline,Mean,Overall,0.7563333333333334,0.32296432462199215
9,Synthetic_60_50,Binary,Train,70,Test,70,Baseline,Mean,Fit,1.0,0.0
10,Synthetic_60_50,Binary,Train,70,Test,70,Baseline,Mean,Impute,0.6547619047619048,0.4617311180343443
11,Synthetic_60_50,Binary,Train,70,Test,70,Baseline,Mean,Overall,0.7583333333333333,0.323211782624041
12,Synthetic_60_50,Binary,Train,10,Train,10,Baseline,Mean,Fit,1.0,0.0
13,Synthetic_60_50,Binary,Train,10,Train,10,Baseline,Mean,Impute,0.6699999999999999,0.4533474162538359
14,Synthetic_60_50,Binary,Train,10,Train,10,Baseline,Mean,Overall,0.967,0.04533474162538359
15,Synthetic_60_50,Binary,Train,10,Test,10,Baseline,Mean,Fit,1.0,0.0
16,Synthetic_60_50,Binary,Train,10,Test,10,Baseline,Mean,Impute,0.6666666666666667,0.4511517395290097
17,Synthetic_60_50,Binary,Train,10,Test,10,Baseline,Mean,Overall,0.9666666666666667,0.045115173952900975
18,Synthetic_60_50,Binary,Train,0,Train,0,Baseline,Mean,Fit,1.0,0.0
19,Synthetic_60_50,Binary,Train,0,Train,0,Baseline,Mean,Impute,,
20,Synthetic_60_50,Binary,Train,0,Train,0,Baseline,Mean,Overall,1.0,0.0
21,Synthetic_60_50,Binary,Train,0,Test,20,Baseline,Mean,Fit,1.0,0.0
22,Synthetic_60_50,Binary,Train,0,Test,20,Baseline,Mean,Impute,0.65,0.4612221461026731
23,Synthetic_60_50,Binary,Train,0,Test,20,Baseline,Mean,Overall,0.93,0.09224442922053462
24,Synthetic_60_50,Binary,Train,0,Test,30,Baseline,Mean,Fit,1.0,0.0
25,Synthetic_60_50,Binary,Train,0,Test,30,Baseline,Mean,Impute,0.6577777777777778,0.4594437726718184
26,Synthetic_60_50,Binary,Train,0,Test,30,Baseline,Mean,Overall,0.8973333333333333,0.13783313180154552
27,Synthetic_60_50,Binary,Train,0,Test,40,Baseline,Mean,Fit,1.0,0.0
28,Synthetic_60_50,Binary,Train,0,Test,40,Baseline,Mean,Impute,0.6341666666666667,0.46616895892357413
29,Synthetic_60_50,Binary,Train,0,Test,40,Baseline,Mean,Overall,0.8536666666666666,0.18646758356942966
30,Synthetic_60_50,Binary,Train,0,Test,80,Baseline,Mean,Fit,1.0,0.0
31,Synthetic_60_50,Binary,Train,0,Test,80,Baseline,Mean,Impute,0.6475,0.46357172187207935
32,Synthetic_60_50,Binary,Train,0,Test,80,Baseline,Mean,Overall,0.718,0.3708573774976635
33,Synthetic_60_50,Binary,Train,0,Test,90,Baseline,Mean,Fit,1.0,0.0
34,Synthetic_60_50,Binary,Train,0,Test,90,Baseline,Mean,Impute,0.6551851851851852,0.4609675563019191
35,Synthetic_60_50,Binary,Train,0,Test,90,Baseline,Mean,Overall,0.6896666666666667,0.4148708006717272
36,Synthetic_60_50,Binary,Train,0,Test,50,Baseline,Mean,Fit,1.0,0.0
37,Synthetic_60_50,Binary,Train,0,Test,50,Baseline,Mean,Impute,0.6533333333333333,0.4604112870475058
38,Synthetic_60_50,Binary,Train,0,Test,50,Baseline,Mean,Overall,0.8266666666666667,0.2302056435237529
39,Synthetic_60_50,Binary,Train,0,Test,60,Baseline,Mean,Fit,1.0,0.0
40,Synthetic_60_50,Binary,Train,0,Test,60,Baseline,Mean,Impute,0.6588888888888889,0.46359817071348425
41,Synthetic_60_50,Binary,Train,0,Test,60,Baseline,Mean,Overall,0.7953333333333333,0.27815890242809055
42,Synthetic_60_50,Binary,Train,0,Test,0,Baseline,Mean,Fit,1.0,0.0
43,Synthetic_60_50,Binary,Train,0,Test,0,Baseline,Mean,Impute,,
44,Synthetic_60_50,Binary,Train,0,Test,0,Baseline,Mean,Overall,1.0,0.0
45,Synthetic_60_50,Binary,Train,0,Test,70,Baseline,Mean,Fit,1.0,0.0
46,Synthetic_60_50,Binary,Train,0,Test,70,Baseline,Mean,Impute,0.6580952380952381,0.4597420181082927
47,Synthetic_60_50,Binary,Train,0,Test,70,Baseline,Mean,Overall,0.7606666666666666,0.3218194126758049
48,Synthetic_60_50,Binary,Train,0,Test,10,Baseline,Mean,Fit,1.0,0.0
49,Synthetic_60_50,Binary,Train,0,Test,10,Baseline,Mean,Impute,0.6666666666666667,0.45081876388452424
50,Synthetic_60_50,Binary,Train,0,Test,10,Baseline,Mean,Overall,0.9666666666666667,0.04508187638845243
51,Synthetic_60_50,Binary,Train,20,Train,20,Baseline,Mean,Fit,1.0,0.0
52,Synthetic_60_50,Binary,Train,20,Train,20,Baseline,Mean,Impute,0.65625,0.4573384030964994
53,Synthetic_60_50,Binary,Train,20,Train,20,Baseline,Mean,Overall,0.93125,0.09146768061929988
54,Synthetic_60_50,Binary,Train,20,Test,20,Baseline,Mean,Fit,1.0,0.0
55,Synthetic_60_50,Binary,Train,20,Test,20,Baseline,Mean,Impute,0.6516666666666666,0.46289535967762796
56,Synthetic_60_50,Binary,Train,20,Test,20,Baseline,Mean,Overall,0.9303333333333333,0.0925790719355256
57,Synthetic_60_50,Binary,Train,30,Train,30,Baseline,Mean,Fit,1.0,0.0
58,Synthetic_60_50,Binary,Train,30,Train,30,Baseline,Mean,Impute,0.6533333333333333,0.45996863031995855
59,Synthetic_60_50,Binary,Train,30,Train,30,Baseline,Mean,Overall,0.8959999999999999,0.13799058909598755
60,Synthetic_60_50,Binary,Train,30,Test,30,Baseline,Mean,Fit,1.0,0.0
61,Synthetic_60_50,Binary,Train,30,Test,30,Baseline,Mean,Impute,0.6422222222222222,0.45952902732183776
62,Synthetic_60_50,Binary,Train,30,Test,30,Baseline,Mean,Overall,0.8926666666666666,0.13785870819655133
63,Synthetic_60_50,Binary,Train,40,Train,40,Baseline,Mean,Fit,1.0,0.0
64,Synthetic_60_50,Binary,Train,40,Train,40,Baseline,Mean,Impute,0.6504166666666666,0.46038137813222985
65,Synthetic_60_50,Binary,Train,40,Train,40,Baseline,Mean,Overall,0.8601666666666666,0.18415255125289196
66,Synthetic_60_50,Binary,Train,40,Test,40,Baseline,Mean,Fit,1.0,0.0
67,Synthetic_60_50,Binary,Train,40,Test,40,Baseline,Mean,Impute,0.6258333333333334,0.4673782680588552
68,Synthetic_60_50,Binary,Train,40,Test,40,Baseline,Mean,Overall,0.8503333333333334,0.18695130722354208
69,Synthetic_60_50,Binary,Train,80,Train,80,Baseline,Mean,Fit,1.0,0.0
70,Synthetic_60_50,Binary,Train,80,Train,80,Baseline,Mean,Impute,0.6395833333333334,0.4649332537357177
71,Synthetic_60_50,Binary,Train,80,Train,80,Baseline,Mean,Overall,0.7116666666666667,0.3719466029885742
72,Synthetic_60_50,Binary,Train,80,Test,80,Baseline,Mean,Fit,1.0,0.0
73,Synthetic_60_50,Binary,Train,80,Test,80,Baseline,Mean,Impute,0.63,0.4685078139694397
74,Synthetic_60_50,Binary,Train,80,Test,80,Baseline,Mean,Overall,0.704,0.3748062511755518
75,Synthetic_60_50,Binary,Train,90,Train,90,Baseline,Mean,Fit,1.0,0.0
76,Synthetic_60_50,Binary,Train,90,Train,90,Baseline,Mean,Impute,0.6413888888888889,0.47007284747937783
77,Synthetic_60_50,Binary,Train,90,Train,90,Baseline,Mean,Overall,0.67725,0.4230655627314401
78,Synthetic_60_50,Binary,Train,90,Test,90,Baseline,Mean,Fit,1.0,0.0
79,Synthetic_60_50,Binary,Train,90,Test,90,Baseline,Mean,Impute,0.6492592592592592,0.4690399019142679
80,Synthetic_60_50,Binary,Train,90,Test,90,Baseline,Mean,Overall,0.6843333333333332,0.42213591172284115
81,Synthetic_60_50,Binary,Train,50,Train,50,Baseline,Mean,Fit,1.0,0.0
82,Synthetic_60_50,Binary,Train,50,Train,50,Baseline,Mean,Impute,0.6431666666666667,0.4617298381937607
83,Synthetic_60_50,Binary,Train,50,Train,50,Baseline,Mean,Overall,0.8215833333333333,0.23086491909688034
84,Synthetic_60_50,Binary,Train,50,Test,50,Baseline,Mean,Fit,1.0,0.0
85,Synthetic_60_50,Binary,Train,50,Test,50,Baseline,Mean,Impute,0.65,0.4617146468318512
86,Synthetic_60_50,Binary,Train,50,Test,50,Baseline,Mean,Overall,0.825,0.2308573234159256
